2467	咸宁南	114.305863	29.837004
2468	溆浦南	110.59285	27.604727
2469	湘潭北	112.94238	27.964689
2470	邢台东	114.591209	37.091882
2472	修武西	113.425185	35.210799
2473	新乡东	113.979001	35.314324
2474	新余北	114.896673	27.912147
2476	信阳东	114.160429	32.143908
2477	咸阳秦都	108.667045	34.331401
2478	仙游	118.87177	25.250285
2479	新郑机场	113.848198	34.526219
2480	迎宾路	103.641069	30.98086
2481	运城北	110.984681	35.099503
2482	永川东	105.948833	29.371054
2483	宜春	114.436214	27.788578
2484	岳池	106.470821	30.536892
2485	云浮东	112.1389	23.012411
2486	永福南	109.999291	24.998671
2489	永济北	110.424626	35.028019
2490	弋江	118.378982	31.249214
2491	于家堡	117.68496	39.004245
2492	延吉西	129.415056	42.904383
2493	永康南	120.031306	28.849055
2496	杨陵南	108.053149	34.253937
2497	郁南	111.469954	23.245811
2499	阳朔	110.568201	24.959715
2500	玉山南	118.29335	28.647082
2501	银滩	117.027839	28.23545
2502	永泰	118.934424	25.848698
2503	鹰潭北	117.038723	28.30569
2504	烟台南	121.392158	37.432308
2505	尤溪	118.1417	26.166945
2506	云霄	117.361905	23.891284
2507	宜兴	119.813704	31.312218
2511	余姚北	121.168082	30.097033
2512	诏安	117.0976	23.772125
2513	正定机场	114.70934	38.252036
2514	纸坊东	114.345171	30.353792
2515	庄河北	122.934257	39.726149
2518	芷江	109.659124	27.455716
2521	左岭	114.609881	30.499653
2522	驻马店西	113.978624	33.000461
2523	漳浦	117.563179	24.09638
2524	肇庆东	112.662666	23.213382
2525	庄桥	121.535366	29.92345
2526	钟山西	111.332216	24.552388
2527	资阳北	104.682573	30.125461
2528	张掖西	100.42797	38.923236
2529	资中北	104.871981	29.79665
2530	涿州东	116.053207	39.45966
2531	卓资东	112.627375	40.926198
2532	郑州东	113.778851	34.759462
10001	春申	121.354193	31.079416
10002	新桥	121.323057	31.058825
10003	车墩	121.320586	31.005134
10004	叶榭	121.329533	30.940374
10005	亭林	121.358483	30.894812
10006	金山园区	121.36745	30.829967
10007	金山卫	121.362685	30.72823
